id2,id,accessPointType,pickupEnabled,lastChange,name,capacityStatus,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,latlong
3549,4588547,ParcelBox,True,"2025-05-03T20:55:33,680",PBOX BRN Durďákova (Reb.Pole),Free,49.203725805,16.618398305,PBOX,BRN,Durďákova,Reb.Pole,"""49.203725805,16.618398305"",","Černopolní 214/18, 613 00 Brno-Brno-sever, Czechia","49.203725805,16.618398305"
1138,4389994,ParcelBox,True,"2025-05-04T15:13:06,673",PBOX BRN Fryčajova (Potravin),Free,49.236002194,16.643808305,PBOX,BRN,Fryčajova,Potravin,"""49.236002194,16.643808305"",","Fryčajova 532/147, 614 00 Brno-Maloměřice a Obřany, Czechia","49.236002194,16.643808305"
949,4326271,ParcelBox,True,"2025-05-03T10:52:50,317",PBOX BRN Heršpická (OMV),Free,49.174663611,16.601846694,PBOX,BRN,Heršpická,OMV,"""49.174663611,16.601846694"",","52 11, 639 00 Brno-střed, Czechia","49.174663611,16.601846694"
836,4301178,ParcelBox,True,"2025-05-04T15:32:45,327",PBOX BRN Hradecká (D-Oil),Free,49.270777805,16.576089194,PBOX,BRN,Hradecká,D-Oil,"""49.270777805,16.576089194"",","Hradecká 279/46, 621 00 Brno-Ivanovice, Czechia","49.270777805,16.576089194"
1845,4579769,ParcelBox,True,"2025-05-04T16:15:22,980",PBOX BRN J. Faimonové (Rest.Gam),Free,49.203200611,16.678865805,PBOX,BRN,J. Faimonové,Rest.Gam,"""49.203200611,16.678865805"",","Josefy Faimonové 11b, 628 00 Brno-Líšeň, Czechia","49.203200611,16.678865805"
1032,4338292,ParcelBox,True,"2025-05-04T16:53:02,497",PBOX BRN J.Obrovského (Olman),Free,49.22559,16.532468611,PBOX,BRN,J.Obrovského,Olman,"""49.22559,16.532468611"",","Jakuba Obrovského 1389/1b, 635 00 Brno-Brno-Bystrc, Czechia","49.22559,16.532468611"
866,4303820,ParcelBox,True,"2025-05-04T16:12:47,433",PBOX BRN Karlova (parking),Free,49.213130805,16.645009194,PBOX,BRN,Karlova,parking,"""49.213130805,16.645009194"",","Karlova 7, 614 00 Brno-Maloměřice a Obřany, Czechia","49.213130805,16.645009194"
17,4453578,ParcelBox,True,"2025-05-04T11:13:55,197",PBOX BRN Kaštanová (Makro),Free,49.162266111,16.639301888,PBOX,BRN,Kaštanová,Makro,"""49.162266111,16.639301888"",","Kaštanová 506/50, 620 00 Brno-Tuřany-Brněnské Ivanovice, Czechia","49.162266111,16.639301888"
422,4545542,ParcelBox,True,"2025-05-04T13:14:37,360",PBOX BRN Kotlanova (Pivovar),Free,49.210703111,16.680554388,PBOX,BRN,Kotlanova,Pivovar,"""49.210703111,16.680554388"",","Kotlanova 2162/5, 628 00 Brno-Líšeň, Czechia","49.210703111,16.680554388"
5,4447573,ParcelBox,True,"2025-05-04T12:34:00,763",PBOX BRN Kroupova (Nonstop),Free,49.165531888,16.561896694,PBOX,BRN,Kroupova,Nonstop,"""49.165531888,16.561896694"",","Kroupova 47, 625 00 Brno-Starý Lískovec, Czechia","49.165531888,16.561896694"
955,4327801,ParcelBox,True,"2025-05-04T16:52:56,983",PBOX BRN Křenová (Nolatino),Free,49.191743305,16.618851111,PBOX,BRN,Křenová,Nolatino,"""49.191743305,16.618851111"",","Křenová 299, 602 00 Brno-střed-Trnitá, Czechia","49.191743305,16.618851111"
1117,4384407,ParcelBox,True,"2025-05-03T18:53:02,863",PBOX BRN Kubíčkova (OC Max),Free,49.221506888,16.517496694,PBOX,BRN,Kubíčkova,OC Max,"""49.221506888,16.517496694"",","Kubíčkova 8, 635 00 Brno-Bystrc, Czechia","49.221506888,16.517496694"
1740,4572490,ParcelBox,True,"2025-05-03T14:55:18,607",PBOX BRN Labská (U ZŠ),Free,49.171103111,16.558452194,PBOX,BRN,Labská,U ZŠ,"""49.171103111,16.558452194"",","Labská 152/29, 625 00 Brno-Starý Lískovec, Czechia","49.171103111,16.558452194"
984,4330724,ParcelBox,True,"2025-05-04T16:52:58,830",PBOX BRN Lidická (Telchar),Free,49.202756694,16.606883888,PBOX,BRN,Lidická,Telchar,"""49.202756694,16.606883888"",","Lidická 965/31, 602 00 Brno-střed-Veveří, Czechia","49.202756694,16.606883888"
1025,4336965,ParcelBox,True,"2025-05-04T17:12:55,667",PBOX BRN Loosova (Dukát),Free,49.232232194,16.618101388,PBOX,BRN,Loosova,Dukát,"""49.232232194,16.618101388"",","Loosova 262/1, 638 00 Brno-sever-Lesná, Czechia","49.232232194,16.618101388"
816,4299878,ParcelBox,True,"2025-05-04T16:52:46,547",PBOX BRN Masarykova (Elektro),Free,49.132329694,16.614642194,PBOX,BRN,Masarykova,Elektro,"""49.132329694,16.614642194"",","Masarykova 123, 664 42 Modřice, Czechia","49.132329694,16.614642194"
207,4504013,ParcelBox,True,"2025-05-04T14:34:23,463",PBOX BRN Nám.28.Dubna (ZAST.ZOO),Free,49.227961111,16.531332194,PBOX,BRN,Nám.28.Dubna,ZAST.ZOO,"""49.227961111,16.531332194"",","nám. 28. dubna 1, 635 00 Brno-Bystrc, Czechia","49.227961111,16.531332194"
715,4271144,ParcelBox,True,"2025-05-04T15:52:31,080",PBOX BRN Náměstí SNP (OD),Free,49.217836388,16.621512805000002,PBOX,BRN,Náměstí SNP,OD,"""49.217836388,16.621512805000002"",","nám. SNP 1140/32, 613 00 Brno-sever-Černá Pole, Czechia","49.217836388,16.621512805000002"
738,4274276,ParcelBox,True,"2025-05-04T14:52:29,443",PBOX BRN Netroufalky (Mint),Free,49.180141388,16.568019194,PBOX,BRN,Netroufalky,Mint,"""49.180141388,16.568019194"",","Netroufalky 5, 625 00 Brno-Brno-Bohunice, Czechia","49.180141388,16.568019194"
681,4264211,ParcelBox,True,"2025-05-04T17:12:23,787",PBOX BRN Netroufalky (OC Campu),Free,49.1758525,16.566356694,PBOX,BRN,Netroufalky,OC Campu,"""49.1758525,16.566356694"",","Palachovo nám. 2, 625 00 Brno-Starý Lískovec, Czechia","49.1758525,16.566356694"
1159,4393391,ParcelBox,True,"2025-05-04T17:13:08,867",PBOX BRN Nováčkova (Trafika),Free,49.208495305,16.629648611,PBOX,BRN,Nováčkova,Trafika,"""49.208495305,16.629648611"",","Nováčkova 1542/13, 614 00 Brno-sever-Husovice, Czechia","49.208495305,16.629648611"
685,4264443,ParcelBox,True,"2025-05-04T16:12:26,970",PBOX BRN Novoměstská (Nolatino),Free,49.236874694,16.587423888,PBOX,BRN,Novoměstská,Nolatino,"""49.236874694,16.587423888"",","Novoměstská 1a, 621 00 Brno-Brno-Řečkovice a Mokrá Hora, Czechia","49.236874694,16.587423888"
26,4454146,ParcelBox,True,"2025-05-04T14:53:49,770",PBOX BRN Obřanská (Hala),Free,49.222230305,16.642718611,PBOX,BRN,Obřanská,Hala,"""49.222230305,16.642718611"",","Franzova 0, 614 00 Brno-Brno-Maloměřice a Obřany, Czechia","49.222230305,16.642718611"
666,4262966,ParcelBox,True,"2025-05-04T14:52:21,990",PBOX BRN Okružní (Kanc_bud),Free,49.2348775,16.622380305,PBOX,BRN,Okružní,Kanc_bud,"""49.2348775,16.622380305"",","Okružní 834/29A, 638 00 Brno-Brno-sever, Czechia","49.2348775,16.622380305"
1072,4353304,ParcelBox,True,"2025-05-04T17:33:00,227",PBOX BRN Okružní (Parkoviš),Free,49.222406694,16.624355305,PBOX,BRN,Okružní,Parkoviš,"""49.222406694,16.624355305"",","Okružní 275/9, 638 00 Brno-sever-Lesná, Czechia","49.222406694,16.624355305"
986,4330855,ParcelBox,True,"2025-05-04T17:32:53,333",PBOX BRN Palackého tř. (JK ubyt.),Free,49.229742805,16.592185,PBOX,BRN,Palackého tř.,JK ubyt.,"""49.229742805,16.592185"",","Dalimilova 148a, 612 00 Brno-Královo Pole, Czechia","49.229742805,16.592185"
817,4299887,ParcelBox,True,"2025-05-04T16:52:46,610",PBOX BRN Panská (Rozkvět),Free,49.193804694,16.608584194,PBOX,BRN,Panská,Rozkvět,"""49.193804694,16.608584194"",","Pasáž Rozkvět, Panská 393/6, 602 00 Brno-střed, Czechia","49.193804694,16.608584194"
683,4264441,ParcelBox,True,"2025-05-03T16:32:28,683",PBOX BRN Pekarska (FN),Free,49.190930805,16.601121111,PBOX,BRN,Pekarska,FN,"""49.190930805,16.601121111"",","Anenská 54/22, 602 00 Brno-střed, Czechia","49.190930805,16.601121111"
753,4276454,ParcelBox,True,"2025-05-04T15:32:34,963",PBOX BRN Pěkná (Potravin),Free,49.130223111,16.654341888,PBOX,BRN,Pěkná,Potravin,"""49.130223111,16.654341888"",","Pěkná 51, 643 00 Brno-Chrlice, Czechia","49.130223111,16.654341888"
705,4268144,ParcelBox,True,"2025-05-04T16:52:31,187",PBOX BRN Pražská (VESELÝ),Free,49.174388611,16.537795611,PBOX,BRN,Pražská,VESELÝ,"""49.174388611,16.537795611"",","Pražská 6, 642 00 Brno-Bosonohy, Czechia","49.174388611,16.537795611"
152,4492781,ParcelBox,True,"2025-05-03T23:54:20,707",PBOX BRN Příkop (IBC),Free,49.200054194,16.613083611,PBOX,BRN,Příkop,IBC,"""49.200054194,16.613083611"",","Příkop 843/4, 602 00 Brno-Brno-střed, Czechia","49.200054194,16.613083611"
1261,4440376,ParcelBox,True,"2025-05-04T16:13:31,277",PBOX BRN Renčova (Foodmark),Free,49.247526388,16.575523305,PBOX,BRN,Renčova,Foodmark,"""49.247526388,16.575523305"",","Ren��ova 1945/26, 621 00 Brno-Řečkovice a Mokrá Hora, Czechia","49.247526388,16.575523305"
702,4267239,ParcelBox,True,"2025-05-04T10:52:28,550",PBOX BRN Rolencova (Transped),Free,49.146634388,16.658725,PBOX,BRN,Rolencova,Transped,"""49.146634388,16.658725"",","Rolencova 492/77, 620 00 Brno-Tuřany-Brněnské Ivanovice, Czechia","49.146634388,16.658725"
978,4329957,ParcelBox,True,"2025-05-04T16:32:57,910",PBOX BRN Sedláčkova (IQ Wash),Free,49.202060611,16.668476694,PBOX,BRN,Sedláčkova,IQ Wash,"""49.202060611,16.668476694"",","Sedláčkova 2557/4, 628 00 Brno-Brno-Líšeň, Czechia","49.202060611,16.668476694"
1735,4571817,ParcelBox,True,"2025-05-03T16:55:04,710",PBOX BRN Spáčilova (Pošta),Free,49.187598305,16.640891388,PBOX,BRN,Spáčilova,Pošta,"""49.187598305,16.640891388"",","Spáčilova 1109/15, 618 00 Brno-Brno-Černovice, Czechia","49.187598305,16.640891388"
703,4267336,ParcelBox,True,"2025-05-04T15:12:27,830",PBOX BRN Sportovní (Boby),Free,49.212429194,16.607767194,PBOX,BRN,Sportovní,Boby,"""49.212429194,16.607767194"",","Sportovní 559, 602 00 Brno-Brno-Královo Pole, Czechia","49.212429194,16.607767194"
1116,4384122,ParcelBox,True,"2025-05-03T18:13:09,783",PBOX BRN Stará osada (U zastáv),Free,49.201751888,16.641405305,PBOX,BRN,Stará osada,U zastáv,"""49.201751888,16.641405305"",","Stará osada, 615 00 Brno-Brno-Židenice, Czechia","49.201751888,16.641405305"
811,4299342,ParcelBox,True,"2025-05-04T17:32:42,160",PBOX BRN Stránského (Zepiko),Free,49.212593305,16.568298305,PBOX,BRN,Stránského,Zepiko,"""49.212593305,16.568298305"",","Stránského 3033, 616 00 Brno-Žabovřesky, Czechia","49.212593305,16.568298305"
1759,4572843,ParcelBox,True,"2025-05-03T18:35:11,687",PBOX BRN Střížova (křižov.),Free,49.144829194,16.665383111,PBOX,BRN,Střížova,křižov.,"""49.144829194,16.665383111"",","Sokolnická 73/1, 620 00 Brno-Tuřany, Czechia","49.144829194,16.665383111"
1026,4336966,ParcelBox,True,"2025-05-04T17:32:55,897",PBOX BRN Svatopetrská (Hotel),Free,49.179606694,16.6210675,PBOX,BRN,Svatopetrská,Hotel,"""49.179606694,16.6210675"",","Svatopetrská 672/26, 617 00 Brno-jih, Czechia","49.179606694,16.6210675"
1255,4439375,ParcelBox,True,"2025-05-04T13:13:25,617",PBOX BRN Táborská (Zastávka),Free,49.192623611,16.635252805,PBOX,BRN,Táborská,Zastávka,"""49.192623611,16.635252805"",","Táborská 4356/224, 615 00 Brno-Brno-Židenice, Czechia","49.192623611,16.635252805"
3583,4676176,ParcelBox,True,"2025-05-04T12:35:43,617",PBOX BRN Tilhonova (Autoškol),Free,49.179496111,16.681721694,PBOX,BRN,Tilhonova,Autoškol,"""49.179496111,16.681721694"",","Tilhonova 1218/28/627 00, 627 00 Slatina, Czechia","49.179496111,16.681721694"
767,4279510,ParcelBox,True,"2025-05-04T14:32:36,540",PBOX BRN Tuřanka (Slatina),Free,49.168233611,16.680541694,PBOX,BRN,Tuřanka,Slatina,"""49.168233611,16.680541694"",","Tuřanka 1554, 627 00 Slatina, Czechia","49.168233611,16.680541694"
1112,4365105,ParcelBox,True,"2025-05-04T17:33:03,887",PBOX BRN U Červen.mlýna (Kan.bud.),Free,49.2157525,16.601593611,PBOX,BRN,U Červen.mlýna,Kan.bud.,"""49.2157525,16.601593611"",","U Červeného mlýna 1, 612 00 Brno-Královo Pole, Czechia","49.2157525,16.601593611"
713,4270892,ParcelBox,True,"2025-05-04T09:52:27,690",PBOX BRN U Dálnice (Olympia),Free,49.138649194,16.633981388,PBOX,BRN,U Dálnice,Olympia,"""49.138649194,16.633981388"",","U Dálnice 777, 664 42 Modřice, Czechia","49.138649194,16.633981388"
1658,4568639,ParcelBox,True,"2025-05-01T09:15:37,633",PBOX BRN U Leskavy (Leskavec),Free,49.165304194,16.569327194,PBOX,BRN,U Leskavy,Leskavec,"""49.165304194,16.569327194"",","U Leskavy 10, 625 00 Brno-Starý Lískovec, Czechia","49.165304194,16.569327194"
693,4266282,ParcelBox,True,"2025-05-04T17:32:27,443",PBOX BRN U Pošty (Poliklin),Free,49.168269388,16.565330305,PBOX,BRN,U Pošty,Poliklin,"""49.168269388,16.565330305"",","U Pošty 402/14, 625 00 Brno-Starý Lískovec, Czechia","49.168269388,16.565330305"
809,4298911,ParcelBox,True,"2025-05-04T11:12:42,430",PBOX BRN U Sokolovny (Sokol),Free,49.224747194,16.527866111,PBOX,BRN,U Sokolovny,Sokol,"""49.224747194,16.527866111"",","3, U Sokolovny 396, 635 00 Brno-Bystrc, Czechia","49.224747194,16.527866111"
1468,4561241,ParcelBox,True,"2025-05-04T17:34:46,747",PBOX BRN Úvoz (Čápkova),Free,49.203523305,16.593511111,PBOX,BRN,Úvoz,Čápkova,"""49.203523305,16.593511111"",","Úvoz 447/120, 602 00 Brno-Brno-střed, Czechia","49.203523305,16.593511111"
766,4279509,ParcelBox,True,"2025-05-04T15:52:36,093",PBOX BRN Veslařská (Teta),Free,49.208030305,16.555056888,PBOX,BRN,Veslařská,Teta,"""49.208030305,16.555056888"",","Veslařská 549/52, 637 00 Brno-Brno-Jundrov, Czechia","49.208030305,16.555056888"
3579,4674962,ParcelBox,True,"2025-05-03T18:15:42,223",PBOX BRN Vídeňská (OC),Free,49.176074388,16.597502805,PBOX,BRN,Vídeňská,OC,"""49.176074388,16.597502805"",","Vídeňská 291, 639 00 Brno-střed, Czechia","49.176074388,16.597502805"
740,4274706,ParcelBox,True,"2025-05-04T14:52:29,760",PBOX BRN Viniční (Poliklin),Free,49.198234388,16.656440611,PBOX,BRN,Viniční,Poliklin,"""49.198234388,16.656440611"",","Viniční 3067, 615 00 Brno-Židenice, Czechia","49.198234388,16.656440611"
546,4555951,ParcelBox,True,"2025-05-04T10:14:42,387",PBOX BRN Vodní (Večerka),Free,49.189778111,16.60412,PBOX,BRN,Vodní,Večerka,"""49.189778111,16.60412"",","Vodní 264/17, 603 00 Brno-střed-Staré Brno, Czechia","49.189778111,16.60412"
701,4267223,ParcelBox,True,"2025-05-04T16:12:28,357",PBOX BRN Výstaviště (Výstaviš),Free,49.188628611,16.585499694,PBOX,BRN,Výstaviště,Výstaviš,"""49.188628611,16.585499694"",","Výstaviště 405/1, 603 00 Brno-st��ed, Czechia","49.188628611,16.585499694"
491,4550382,ParcelBox,True,"2025-05-04T12:14:41,957",PBOX BRN Za Kněž.hájkem (Parkoviš),Free,49.204511388,16.485662805,PBOX,BRN,Za Kněž.hájkem,Parkoviš,"""49.204511388,16.485662805"",","Bešůvka 785/3, 641 00 Brno-Žebětín, Czechia","49.204511388,16.485662805"
1853,4580105,ParcelBox,True,"2025-05-04T17:15:15,397",PBOX BRN Zikova (Večerka),Free,49.209013888,16.67421,PBOX,BRN,Zikova,Večerka,"""49.209013888,16.67421"",","Zikova 1, 628 00 Brno-Líšeň, Czechia","49.209013888,16.67421"
140,4491789,ParcelBox,True,"2025-05-04T13:54:09,343",PBOX BSB Boleslavská (Retail),Free,50.204158888,14.688566388,PBOX,BSB,Boleslavská,Retail,"""50.204158888,14.688566388"",","Boleslavská 1901/1901, 250 01 Brandýs nad Labem-Stará Boleslav-Brandýs nad Labem-Stará Boleslav 1, Czechia","50.204158888,14.688566388"
569,4556337,ParcelBox,True,"2025-05-02T17:54:52,100",PBOX BSC Družstevní (město),Free,49.734626388,14.665842805,PBOX,BSC,Družstevní,město,"""49.734626388,14.665842805"",","Družstevní 422, 257 51 Bystřice-Bystřice u Benešova, Czechia","49.734626388,14.665842805"
155,4493506,ParcelBox,True,"2025-05-04T16:14:22,853",PBOX BSK Nábřeží (Labuť),Free,49.699614388,18.220926888,PBOX,BSK,Nábřeží,Labuť,"""49.699614388,18.220926888"",","Nábřeží 512, 739 44 Brušperk, Czechia","49.699614388,18.220926888"
612,4559811,ParcelBox,True,"2025-05-03T12:34:48,193",PBOX BSV V Dubinách (Obec),Free,50.101096388,14.092190611,PBOX,BSV,V Dubinách,Obec,"""50.101096388,14.092190611"",","Sportovců 0, 273 51 Braškov-Unhošť, Czechia","50.101096388,14.092190611"
189,4495337,ParcelBox,True,"2025-05-02T23:14:39,197",PBOX BTA Nad Vdovečkem (tiskárna),Free,49.4350775,13.881928611,PBOX,BTA,Nad Vdovečkem,tiskárna,"""49.4350775,13.881928611"",","Nad Vdovečkem 1123, 388 01 Blatná, Czechia","49.4350775,13.881928611"
1236,4430520,ParcelBox,True,"2025-05-04T12:53:19,187",PBOX BTA nám.J.A.Komensk (Kostka),Free,49.4270525,13.884992805,PBOX,BTA,nám.J.A.Komensk,Kostka,"""49.4270525,13.884992805"",","náměstí J. A. Komenského 53, 388 01 Blatná, Czechia","49.4270525,13.884992805"
1563,4567326,ParcelBox,True,"2025-05-03T18:34:59,433",PBOX BTS Butoves (COOP),Free,50.386618111,15.427059388,PBOX,BTS,Butoves,COOP,"""50.386618111,15.427059388"",","Butoves 63, 506 01 Butoves, Czechia","50.386618111,15.427059388"
352,4540730,ParcelBox,True,"2025-05-02T15:54:44,413",PBOX BTV Družstevní (Rejoice),Free,49.311603305,15.393031111,PBOX,BTV,Družstevní,Rejoice,"""49.311603305,15.393031111"",","Družstevní 262/25, 588 51 Batelov, Czechia","49.311603305,15.393031111"
355,4540737,ParcelBox,True,"2025-05-04T16:14:36,280",PBOX BTV náměstí Míru (Městys),Free,49.315578305,15.393335305,PBOX,BTV,náměstí Míru,Městys,"""49.315578305,15.393335305"",","nám. Míru 535/41, 588 51 Batelov, Czechia","49.315578305,15.393335305"
1631,4568230,ParcelBox,True,"2025-05-03T13:14:58,270",PBOX BUB Boršice u Blat. (COOP),Free,48.932429388,17.574476388,PBOX,BUB,Boršice u Blat.,COOP,"""48.932429388,17.574476388"",","Boršice u Blatnice 307, 687 63 Boršice u Blatnice, Czechia","48.932429388,17.574476388"
623,4560171,ParcelBox,True,"2025-05-03T12:34:48,537",PBOX BUL Cihelní (Hruška),Free,49.985349388,17.456883111,PBOX,BUL,Cihelní,Hruška,"""49.985349388,17.456883111"",","Cihelní 1345/2, 792 01 Bruntál-Bruntál 1, Czechia","49.985349388,17.456883111"
257,4506919,ParcelBox,True,"2025-05-04T13:54:19,833",PBOX BUL Dolní (Rybník),Free,49.982728305,17.460516694,PBOX,BUL,Dolní,Rybník,"""49.982728305,17.460516694"",","Dolní 1566/2, 792 01 Bruntál-Bruntál 1, Czechia","49.982728305,17.460516694"
276,4533704,ParcelBox,True,"2025-05-04T15:54:30,233",PBOX BUL Nádražní (Hruška),Free,49.992176111,17.469850611,PBOX,BUL,Nádražní,Hruška,"""49.992176111,17.469850611"",","Nádražní 1443/3, 792 01 Bruntál-Bruntál 1, Czechia","49.992176111,17.469850611"
3552,4589714,ParcelBox,True,"2025-05-04T17:35:17,150",PBOX BUP Borová (Obec),Free,49.737025805,16.165439694,PBOX,BUP,Borová,Obec,"""49.737025805,16.165439694"",","Borová 100, 569 82 Borová, Czechia","49.737025805,16.165439694"
1485,4563853,ParcelBox,True,"2025-05-04T12:54:56,520",PBOX BUV tř. A. Kašpara (JEDNOTA),Free,49.943175305,16.9247725,PBOX,BUV,tř. A. Kašpara,JEDNOTA,"""49.943175305,16.9247725"",","789 61, Bludov, Czechia","49.943175305,16.9247725"
3616,4718925,ParcelBox,True,"2025-05-02T20:56:10,357",PBOX BVE 5. května (FLOP),Free,49.5843075,13.5354975,PBOX,BVE,5. května,FLOP,"""49.5843075,13.5354975"",","5. května 653, 336 01 Blovice, Czechia","49.5843075,13.5354975"
3588,4677310,ParcelBox,True,"2025-05-04T14:15:30,010",PBOX BVE Jirotova (průmysl),Free,49.5811375,13.537565805,PBOX,BVE,Jirotova,průmysl,"""49.5811375,13.537565805"",","Jirotova 375, 336 01 Blovice, Czechia","49.5811375,13.537565805"
1731,4571457,ParcelBox,True,"2025-05-04T14:55:01,727",PBOX BVE Tyršova (Sokol),Free,49.579224694,13.539203305,PBOX,BVE,Tyršova,Sokol,"""49.579224694,13.539203305"",","Tyršova 270, 336 01 Blovice, Czechia","49.579224694,13.539203305"
330,4539371,ParcelBox,True,"2025-05-03T09:14:28,830",PBOX BYC Bystřec (obec),Free,50.010143888,16.62354,PBOX,BYC,Bystřec,obec,"""50.010143888,16.62354"",","Bystřec 333, 561 54 Bystřec, Czechia","50.010143888,16.62354"
119,4487135,ParcelBox,True,"2025-05-04T15:54:13,820",PBOX BYE U vodojemu (Tesco),Free,49.302486222,14.476074222,PBOX,BYE,U vodojemu,Tesco,"""49.302486222,14.476074222"",","U Vodojemu 991, 391 65 Bechyně, Czechia","49.302486222,14.476074222"
1600,4567987,ParcelBox,True,"2025-05-01T20:17:06,453",PBOX BZA Březová (Potravin),Free,49.260419388,17.790590805,PBOX,BZA,Březová,Potravin,"""49.260419388,17.790590805"",","Březová 50, 763 15 Březová, Czechia","49.260419388,17.790590805"
650,4560588,ParcelBox,True,"2025-05-04T12:54:51,903",PBOX BZO Bezno (KM-PRONA),Free,50.361854694,14.792911111,PBOX,BZO,Bezno,KM-PRONA,"""50.361854694,14.792911111"",","Bezno 311, 294 29 Bezno, Czechia","50.361854694,14.792911111"
563,4556329,ParcelBox,True,"2025-04-30T21:34:55,340",PBOX CAY Chaloupky (Obec),Free,49.790488888,13.871585,PBOX,CAY,Chaloupky,Obec,"""49.790488888,13.871585"",","Chaloupky 26, 267 62 Chaloupky, Czechia","49.790488888,13.871585"
217,4504647,ParcelBox,True,"2025-05-03T17:54:28,447",PBOX CBD Krále Jiřího (pneu),Free,50.075973611,14.864510611,PBOX,CBD,Krále Jiřího,pneu,"""50.075973611,14.864510611"",","Krále Jiřího 207/207, 282 01 Český Brod, Czechia","50.075973611,14.864510611"
65,4472505,ParcelBox,True,"2025-05-04T15:54:06,050",PBOX CBD Žižkova (Barvy),Free,50.073287805,14.849759694,PBOX,CBD,Žižkova,Barvy,"""50.073287805,14.849759694"",","Žižkova 1413, 282 01 Český Brod, Czechia","50.073287805,14.849759694"
1145,4391472,ParcelBox,True,"2025-05-04T15:33:10,043",PBOX CBE České Vrbné (NC Géčko),Free,48.999762805,14.452196694,PBOX,CBE,České Vrbné,NC Géčko,"""48.999762805,14.452196694"",","Krčínova 1086, 370 11 České Budějovice-České Budějovice 2, Czechia","48.999762805,14.452196694"
290,4535782,ParcelBox,True,"2025-05-04T10:34:32,380",PBOX CBE České Vrbné (Siko),Free,49.003547805,14.448980305,PBOX,CBE,České Vrbné,Siko,"""49.003547805,14.448980305"",","České Vrbné 2376, 370 11 České Budějovice-České Budějovice 2, Czechia","49.003547805,14.448980305"
